meta_score,title,platform,date,user_score,link,esrb_rating,developers,genres
59,Chibi-Robo! Zip Lash,3DS,9-Oct-15,5.4,/game/3ds/chibi-robo!-zip-lash,E,"['Nintendo', ' Skip Ltd.']","['Action', 'Platformer', '2D']"
66,Animal Crossing: Happy Home Designer,3DS,25-Sep-15,7,/game/3ds/animal-crossing-happy-home-designer,E,['Nintendo'],"['Simulation', 'Virtual', 'Career']"
88,Super Mario Maker,WIIU,11-Sep-15,8.7,/game/wii-u/super-mario-maker,E,['Nintendo'],"['Action', 'Platformer', '2D']"
62,Pokemon Shuffle Mobile,iOS,31-Aug-15,6.4,/game/ios/pokemon-shuffle-mobile,,['Genius Sonority Inc.'],"['Puzzle', 'Matching']"
43,Devil's Third,WIIU,28-Aug-15,6.7,/game/wii-u/devils-third,M,['Valhalla Game Studios'],"['Action Adventure', 'General', 'Modern', 'Action', 'Shooter', 'Third-Person', 'Arcade']"
73,LBX: Little Battlers eXperience,3DS,21-Aug-15,7.4,/game/3ds/lbx-little-battlers-experience,E10+,['Level 5'],"['Action', 'Role-Playing', 'General', 'Action RPG']"
82,Art Academy: Home Studio,WIIU,25-Jun-15,7.9,/game/wii-u/art-academy-home-studio,E,['Headstrong Games'],"['Miscellaneous', 'Edutainment']"
,Earthbound Beginnings,WIIU,14-Jun-15,8.3,/game/wii-u/earthbound-beginnings,,['Pax Softonica'],"['Role-Playing', 'Japanese-Style']"
,Smash Controller,3DS,14-Jun-15,,/game/3ds/smash-controller,,['Nintendo'],"['Miscellaneous', 'Application']"
69,Dr. Mario: Miracle Cure,3DS,11-Jun-15,6.9,/game/3ds/dr-mario-miracle-cure,E,['Nintendo'],"['Puzzle', 'Stacking']"
81,Splatoon,WIIU,29-May-15,8.7,/game/wii-u/splatoon,E10+,['Nintendo'],"['Fantasy', 'Action', 'Shooter', 'Third-Person', 'Arcade']"
73,Puzzle & Dragons Z + Puzzle & Dragons: Super Mario Bros. Edition,3DS,22-May-15,7.6,/game/3ds/puzzle-dragons-z-+-puzzle-dragons-super-mario-bros-edition,E,['GungHo'],"['Miscellaneous', 'Compilation']"
83,Stretchmo,3DS,14-May-15,8,/game/3ds/stretchmo,E,['Intelligent Systems'],"['Puzzle', 'Action']"
,amiibo Tap: Nintendo's Greatest Bits,WIIU,30-Apr-15,7.6,/game/wii-u/amiibo-tap-nintendos-greatest-bits,E,['Nintendo'],"['Miscellaneous', 'Application']"
,Super Smash Bros. for Nintendo 3DS / Wii U: Mewtwo,3DS,28-Apr-15,,/game/3ds/super-smash-bros-for-nintendo-3ds-wii-u-mewtwo,,['Bandai Namco Games'],"['Action', 'Fighting', '2D']"
,Super Smash Bros. for Nintendo 3DS / Wii U: Mewtwo,WIIU,28-Apr-15,,/game/wii-u/super-smash-bros-for-nintendo-3ds-wii-u-mewtwo,,['Bandai Namco Games'],"['Action', 'Fighting', '2D']"
90,Mario Kart 8 DLC Pack 2,WIIU,23-Apr-15,8.8,/game/wii-u/mario-kart-8-dlc-pack-2,E,['Nintendo'],"['Driving', 'Kart', 'Racing', 'Arcade', 'Automobile']"
86,Xenoblade Chronicles 3D,3DS,10-Apr-15,8.7,/game/3ds/xenoblade-chronicles-3d,T,['Monster Games Inc.'],"['Role-Playing', 'Action RPG']"
58,Pokemon Rumble World,3DS,8-Apr-15,6,/game/3ds/pokemon-rumble-world,E10+,"['Ambrella', ' The Pokemon Company']","['Action', 'General', ""Beat-'Em-Up"", '3D']"
80,BOXBOY!,3DS,2-Apr-15,8.1,/game/3ds/boxboy!,E,['HAL Labs'],"['Puzzle', 'Action']"
66,Mario Party 10,WIIU,20-Mar-15,6.4,/game/wii-u/mario-party-10,E,"['Nintendo', ' Nd Cube']","['Party', 'Miscellaneous', 'Party / Minigame']"
57,Fossil Fighters: Frontier,3DS,20-Mar-15,5.1,/game/3ds/fossil-fighters-frontier,E10+,"['RED Entertainment', ' Spike Chunsoft']","['Role-Playing', 'General', 'Trainer']"
69,Code Name: S.T.E.A.M.,3DS,13-Mar-15,7.8,/game/3ds/code-name-steam,T,['Intelligent Systems'],"['Sci-Fi', 'Strategy', 'Turn-Based', 'Tactics']"
,Hyrule Warriors: Boss Pack,WIIU,12-Mar-15,7.6,/game/wii-u/hyrule-warriors-boss-pack,,['Tecmo Koei Games'],"['Action', ""Beat-'Em-Up"", '3D']"
70,Mario vs. Donkey Kong: Tipping Stars,WIIU,5-Mar-15,7.5,/game/wii-u/mario-vs-donkey-kong-tipping-stars,E,"['Nintendo', ' Nintendo Software Technology']","['Puzzle', 'Action', 'Platformer', '2D']"
70,Mario vs. Donkey Kong: Tipping Stars,3DS,5-Mar-15,7.4,/game/3ds/mario-vs-donkey-kong-tipping-stars,E,"['Nintendo', ' Nintendo Software Technology']","['Puzzle', 'Action', 'Platformer', '2D']"
73,Kirby and the Rainbow Curse,WIIU,20-Feb-15,8,/game/wii-u/kirby-and-the-rainbow-curse,E,['HAL Labs'],"['Action', 'Platformer', '2D']"
56,Pokemon Shuffle,3DS,18-Feb-15,6.1,/game/3ds/pokemon-shuffle,E,['Genius Sonority Inc.'],"['Puzzle', 'Matching']"
89,The Legend of Zelda: Majora's Mask 3D,3DS,13-Feb-15,8.9,/game/3ds/the-legend-of-zelda-majoras-mask-3d,E10+,['GREZZO'],"['Fantasy', 'Action Adventure', 'Open-World']"
,Flipnote Studio 3D,3DS,10-Feb-15,6.9,/game/3ds/flipnote-studio-3d,E,['Nintendo'],"['Miscellaneous', 'General', 'General', 'Application']"
,Hyrule Warriors: Majora's Mask Pack,WIIU,5-Feb-15,8,/game/wii-u/hyrule-warriors-majoras-mask-pack,,['Tecmo Koei Games'],"['Action', ""Beat-'Em-Up"", '3D']"
81,Captain Toad: Treasure Tracker,WIIU,5-Dec-14,8.6,/game/wii-u/captain-toad-treasure-tracker,E,['Nintendo EAD Tokyo '],"['Puzzle', 'Action', 'Platformer', '3D']"
,NES Remix Pack,WIIU,5-Dec-14,8.6,/game/wii-u/nes-remix-pack,E,['indieszero'],"['Miscellaneous', 'Compilation']"
,Hyrule Warriors: Twilight Princess Pack,WIIU,26-Nov-14,8.3,/game/wii-u/hyrule-warriors-twilight-princess-pack,T,['Tecmo Koei Games'],"['Action', ""Beat-'Em-Up"", '3D']"
92,Super Smash Bros. for Wii U,WIIU,21-Nov-14,8.9,/game/wii-u/super-smash-bros-for-wii-u,E10+,['Bandai Namco Games'],"['Action', 'Fighting', 'Fighting', '3D', '2D', '2D', '3D']"
82,Pokemon Alpha Sapphire,3DS,21-Nov-14,7.5,/game/3ds/pokemon-alpha-sapphire,E,['Game Freak'],"['Role-Playing', 'Console-style RPG', 'Japanese-Style', 'Trainer']"
83,Pokemon Omega Ruby,3DS,21-Nov-14,7.5,/game/3ds/pokemon-omega-ruby,E,['Game Freak'],"['Role-Playing', 'Console-style RPG', 'Japanese-Style', 'Trainer']"
,Pokemon Omega Ruby/Alpha Sapphire Double Pack,3DS,21-Nov-14,7.4,/game/3ds/pokemon-omega-rubyalpha-sapphire-double-pack,E,['Game Freak'],"['Role-Playing', 'Console-style RPG', 'Japanese-Style', 'Trainer']"
87,Mario Kart 8 DLC Pack 1,WIIU,13-Nov-14,8.9,/game/wii-u/mario-kart-8-dlc-pack-1,E,['Nintendo'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Automobile']"
69,Ultimate NES Remix,3DS,7-Nov-14,7.8,/game/3ds/ultimate-nes-remix,E,['indieszero'],"['Miscellaneous', 'General']"
76,Pokemon Art Academy,3DS,24-Oct-14,7.7,/game/3ds/pokemon-art-academy,E,['Headstrong Games'],"['Miscellaneous', 'General', 'Edutainment']"
86,Bayonetta,WIIU,24-Oct-14,8.8,/game/wii-u/bayonetta,M,['Bee Tribe'],"['Action', 'Fantasy', ""Beat-'Em-Up"", 'Action Adventure', 'Linear']"
73,Fantasy Life,3DS,24-Oct-14,8.3,/game/3ds/fantasy-life,E10+,"['Level 5', ' Brownie Brown']","['Role-Playing', 'General']"
,Bayonetta + Bayonetta 2,WIIU,24-Oct-14,8,/game/wii-u/bayonetta-+-bayonetta-2,M,['PlatinumGames'],"['Miscellaneous', 'Compilation']"
,Hyrule Warriors: Master Quest Pack,WIIU,16-Oct-14,7.9,/game/wii-u/hyrule-warriors-master-quest-pack,,['Tecmo Koei Games'],"['Action', ""Beat-'Em-Up"", '3D']"
85,Super Smash Bros. for Nintendo 3DS,3DS,3-Oct-14,8.5,/game/3ds/super-smash-bros-for-nintendo-3ds,E10+,['Bandai Namco Games'],"['Fighting', '3D', '2D', 'Action', 'Fighting', '2D', '3D']"
76,Hyrule Warriors,WIIU,26-Sep-14,8.3,/game/wii-u/hyrule-warriors,T,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
91,Bayonetta 2,WIIU,20-Sep-14,8.9,/game/wii-u/bayonetta-2,M,['PlatinumGames'],"['Action Adventure', 'Fantasy', 'Fantasy', 'Linear']"
79,Professor Layton VS Phoenix Wright Ace Attorney,3DS,29-Aug-14,8.3,/game/3ds/professor-layton-vs-phoenix-wright-ace-attorney,T,['Level 5'],"['General', 'Puzzle', 'Miscellaneous', 'Puzzle', 'General']"
65,Dedede's Drum Dash Deluxe,3DS,29-Aug-14,7.3,/game/3ds/dededes-drum-dash-deluxe,E,['HAL Labs'],"['Action', 'Miscellaneous', 'Rhythm', 'Music']"
66,Kirby Fighters Deluxe,3DS,29-Aug-14,6.4,/game/3ds/kirby-fighters-deluxe,E,['HAL Labs'],"['Action', 'Fighting', '2D']"
,The Mysterious Murasame Castle,3DS,7-Aug-14,,/game/3ds/the-mysterious-murasame-castle,,['Nintendo'],"['Action', 'General']"
80,Pushmo World,WIIU,19-Jun-14,8,/game/wii-u/pushmo-world,E,['Intelligent Systems'],"['Miscellaneous', 'Puzzle', 'Action', 'Logic']"
75,Inazuma Eleven Go: Shadow,3DS,13-Jun-14,7.1,/game/3ds/inazuma-eleven-go-shadow,,['Level 5'],"['Sports', 'Traditional', 'Soccer', 'Arcade']"
74,Inazuma Eleven Go: Light,3DS,13-Jun-14,7.5,/game/3ds/inazuma-eleven-go-light,,['Level 5'],"['Sports', 'Traditional', 'Soccer', 'Arcade']"
71,Tomodachi Life,3DS,6-Jun-14,7.7,/game/3ds/tomodachi-life,E,['Nintendo'],"['Simulation', 'Miscellaneous', 'General', 'Virtual', 'Virtual Life']"
88,Mario Kart 8,WIIU,30-May-14,8.8,/game/wii-u/mario-kart-8,E,['Nintendo'],"['Driving', 'Racing', 'Arcade', 'Kart', 'Kart', 'Automobile']"
,Photos with Mario,3DS,18-May-14,6.9,/game/3ds/photos-with-mario,E,['Nintendo'],"['Miscellaneous', 'General']"
80,Kirby: Triple Deluxe,3DS,2-May-14,8.6,/game/3ds/kirby-triple-deluxe,E,['HAL Labs'],"['General', 'General', 'Action', 'Platformer', '2D']"
78,Mario Golf: World Tour,3DS,2-May-14,8,/game/3ds/mario-golf-world-tour,E,['Camelot Software Planning'],"['Sports', 'Traditional', 'Individual', 'Golf', 'Arcade', 'Arcade']"
73,NES Remix 2,WIIU,25-Apr-14,8,/game/wii-u/nes-remix-2,E,['indieszero'],"['Miscellaneous', 'General']"
65,Nintendo Pocket Football Club,3DS,17-Apr-14,7.7,/game/3ds/nintendo-pocket-football-club,,['ParityBit'],"['Sports', 'Traditional', 'Soccer', 'Arcade']"
71,Disney Magical World,3DS,11-Apr-14,7.5,/game/3ds/disney-magical-world,E,['h.a.n.d. Inc.'],"['Simulation', 'Miscellaneous', 'General', 'Virtual', 'Virtual Life']"
74,Rusty's Real Deal Baseball,3DS,3-Apr-14,7.7,/game/3ds/rustys-real-deal-baseball,E,['Nintendo'],"['Action', 'General']"
70,Pokemon Battle Trozei,3DS,20-Mar-14,7.3,/game/3ds/pokemon-battle-trozei,E,['Genius Sonority Inc.'],"['Miscellaneous', 'Puzzle', 'Matching']"
64,Yoshi's New Island,3DS,14-Mar-14,6.2,/game/3ds/yoshis-new-island,E,['Arzest'],"['Action', 'Platformer', '2D']"
81,Professor Layton and the Azran Legacy,3DS,28-Feb-14,8.1,/game/3ds/professor-layton-and-the-azran-legacy,E10+,['Level 5'],"['General', 'Logic', 'Puzzle', 'Miscellaneous', 'Puzzle', 'General']"
83,Donkey Kong Country: Tropical Freeze,WIIU,21-Feb-14,8.9,/game/wii-u/donkey-kong-country-tropical-freeze,E,['Retro Studios'],"['Platformer', '2D', 'Action', 'Platformer', '2D']"
70,Inazuma Eleven 3: Team Ogre Attacks!,3DS,14-Feb-14,7.6,/game/3ds/inazuma-eleven-3-team-ogre-attacks!,,['Level 5'],"['Sports', 'Traditional', 'Soccer', 'Arcade']"
70,Steel Diver: Sub Wars,3DS,13-Feb-14,7.6,/game/3ds/steel-diver-sub-wars,E10+,['Nintendo'],"['Simulation', 'Submarine', 'Marine', 'Combat']"
85,Bravely Default,3DS,7-Feb-14,8.4,/game/3ds/bravely-default,T,['Silicon Studio'],"['Console-style RPG', 'Role-Playing', 'Console-style RPG', 'Japanese-Style']"
,Poke Transporter,3DS,5-Feb-14,,/game/3ds/poke-transporter,,['Game Freak'],"['Miscellaneous', 'General', 'Application']"
,Pokemon Bank,3DS,5-Feb-14,5.7,/game/3ds/pokemon-bank,E,['Game Freak'],"['Miscellaneous', 'General']"
49,Chibi-Robo! Photo Finder,3DS,9-Jan-14,7.6,/game/3ds/chibi-robo!-photo-finder,E,['Skip Ltd.'],"['Action', 'Action Adventure', 'General', 'Fantasy']"
65,Dr. Luigi,WIIU,31-Dec-13,7.2,/game/wii-u/dr-luigi,E,"['Arika', ' Nintendo']","['Miscellaneous', 'Puzzle', 'Stacking']"
71,NES Remix,WIIU,18-Dec-13,7.2,/game/wii-u/nes-remix,E,['indieszero'],"['Miscellaneous', 'General']"
,Nintendo 3DS Guide: Louvre,3DS,2-Dec-13,,/game/3ds/nintendo-3ds-guide-louvre,,['Nintendo'],"['Miscellaneous', 'Edutainment', 'Edutainment']"
57,Mario Party: Island Tour,3DS,22-Nov-13,6,/game/3ds/mario-party-island-tour,E,"['Nintendo', ' Nd Cube']","['Party', 'Miscellaneous', 'Party', 'Party / Minigame']"
91,The Legend of Zelda: A Link Between Worlds,3DS,22-Nov-13,9,/game/3ds/the-legend-of-zelda-a-link-between-worlds,E,['Nintendo'],"['Action RPG', 'Role-Playing', 'Action Adventure', 'General', 'Action RPG', 'Open-World']"
93,Super Mario 3D World,WIIU,22-Nov-13,8.9,/game/wii-u/super-mario-3d-world,E,['Nintendo'],"['Platformer', '3D', 'Action', 'Platformer', '3D']"
55,Mario & Sonic at the Sochi 2014 Olympic Winter Games,WIIU,15-Nov-13,6.4,/game/wii-u/mario-sonic-at-the-sochi-2014-olympic-winter-games,E,"['Nintendo', ' Sega Sports R&D']","['Sports', 'Olympic Sports', 'Olympic Sports', 'Individual', 'Athletics']"
68,Wii Sports Club,WIIU,7-Nov-13,7,/game/wii-u/wii-sports-club,E10+,['Nintendo'],"['Sports', 'General', 'General', 'Individual', 'Athletics']"
72,Wii Fit U,WIIU,1-Nov-13,7.7,/game/wii-u/wii-fit-u,E,['Nintendo'],"['Sports', 'Miscellaneous', 'General', 'Exercise / Fitness']"
,New Super Mario Bros. U + New Super Luigi U,WIIU,1-Nov-13,8.7,/game/wii-u/new-super-mario-bros-u-+-new-super-luigi-u,E,['Nintendo'],"['Action', 'Platformer', '2D']"
65,Wii Party U,WIIU,25-Oct-13,7,/game/wii-u/wii-party-u,E,['Nd Cube'],"['Miscellaneous', 'Party', 'Party', 'Party / Minigame']"
87,Pokemon X,3DS,12-Oct-13,7.5,/game/3ds/pokemon-x,E,['Game Freak'],"['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Trainer']"
88,Pokemon Y,3DS,12-Oct-13,7.5,/game/3ds/pokemon-y,E,['Game Freak'],"['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Trainer']"
70,Inazuma Eleven 3: Lightning Bolt,3DS,27-Sep-13,7.4,/game/3ds/inazuma-eleven-3-lightning-bolt,,['Level 5'],"['Sports', 'Traditional', 'Soccer', 'Arcade']"
72,Inazuma Eleven 3: Bomb Blast,3DS,27-Sep-13,7.8,/game/3ds/inazuma-eleven-3-bomb-blast,,['Level 5'],"['Sports', 'Traditional', 'Soccer', 'Arcade']"
90,The Legend of Zelda: The Wind Waker HD,WIIU,20-Sep-13,9,/game/wii-u/the-legend-of-zelda-the-wind-waker-hd,E10+,"['Nintendo', ' HexaDrive']","['Action Adventure', 'Fantasy', 'Fantasy', 'Open-World']"
78,The Wonderful 101,WIIU,15-Sep-13,8.6,/game/wii-u/the-wonderful-101,T,['PlatinumGames'],"['Action', 'General', 'General']"
49,Pokemon Rumble U,WIIU,29-Aug-13,5.2,/game/wii-u/pokemon-rumble-u,E,['Ambrella'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '2D']"
81,Mario & Luigi: Dream Team,3DS,11-Aug-13,8.2,/game/3ds/mario-luigi-dream-team,E10+,['Alphadream Corporation'],"['Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Japanese-Style']"
70,Art Academy: SketchPad,WIIU,9-Aug-13,6.4,/game/wii-u/art-academy-sketchpad,E,['Headstrong Games'],"['Miscellaneous', 'General', 'General', 'Application']"
,Animal Crossing Plaza,WIIU,7-Aug-13,5.2,/game/wii-u/animal-crossing-plaza,,['Nintendo'],"['Miscellaneous', 'General', 'Application']"
87,Pikmin 3,WIIU,4-Aug-13,8.8,/game/wii-u/pikmin-3,E10+,['Nintendo'],"['Strategy', 'Real-Time', 'Fantasy', 'General', 'Fantasy']"
61,Game & Wario,WIIU,23-Jun-13,6.6,/game/wii-u/game-wario,E,['Intelligent Systems'],"['Miscellaneous', 'Party', 'Party', 'Party / Minigame']"
77,New Super Luigi U,WIIU,20-Jun-13,8,/game/wii-u/new-super-luigi-u,E,['Nintendo'],"['Action', 'Platformer', 'Platformer', '2D', '2D']"
88,Animal Crossing: New Leaf,3DS,9-Jun-13,8.7,/game/3ds/animal-crossing-new-leaf,E,['Nintendo'],"['Simulation', 'Miscellaneous', 'Virtual Life', 'Virtual', 'Virtual Life']"
83,Donkey Kong Country Returns 3D,3DS,24-May-13,8.2,/game/3ds/donkey-kong-country-returns-3d,E,['Monster Games Inc.'],"['Action', 'General', 'Platformer', 'Platformer', '2D', '2D']"
,Fire Emblem: Awakening - The Future Past 3,3DS,23-May-13,,/game/3ds/fire-emblem-awakening---the-future-past-3,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - Apotheosis,3DS,23-May-13,7.5,/game/3ds/fire-emblem-awakening---apotheosis,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - The Future Past 2,3DS,16-May-13,,/game/3ds/fire-emblem-awakening---the-future-past-2,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
78,Mario and Donkey Kong: Minis on the Move,3DS,9-May-13,7.3,/game/3ds/mario-and-donkey-kong-minis-on-the-move,E,['Nintendo'],"['Puzzle', 'Action', 'Platformer', 'Platformer', '3D', '3D']"
,Fire Emblem: Awakening - The Future Past 1,3DS,9-May-13,,/game/3ds/fire-emblem-awakening---the-future-past-1,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - Hot Spring Scramble,3DS,9-May-13,,/game/3ds/fire-emblem-awakening---hot-spring-scramble,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - Summer Scramble,3DS,2-May-13,,/game/3ds/fire-emblem-awakening---summer-scramble,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Wii U Panorama View,WIIU,26-Apr-13,5.4,/game/wii-u/wii-u-panorama-view,E,['Nintendo'],"['Miscellaneous', 'General', 'General']"
,Fire Emblem: Awakening - The Radiant Hero,3DS,25-Apr-13,,/game/3ds/fire-emblem-awakening---the-radiant-hero,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - Harvest Scramble,3DS,25-Apr-13,,/game/3ds/fire-emblem-awakening---harvest-scramble,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - Roster Rescue,3DS,25-Apr-13,,/game/3ds/fire-emblem-awakening---roster-rescue,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
62,LEGO City Undercover: The Chase Begins,3DS,21-Apr-13,6.7,/game/3ds/lego-city-undercover-the-chase-begins,E10+,"[""Traveller's Tales""]","['Action Adventure', 'Fantasy', 'General', 'Fantasy']"
,Fire Emblem: Awakening - Five-Anna Firefight,3DS,18-Apr-13,,/game/3ds/fire-emblem-awakening---five-anna-firefight,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
68,Dillon's Rolling Western: The Last Ranger,3DS,11-Apr-13,7,/game/3ds/dillons-rolling-western-the-last-ranger,E10+,['Vanpool'],"['Action', 'General', 'General']"
,Fire Emblem: Awakening - Rogues and Redeemers 3,3DS,11-Apr-13,,/game/3ds/fire-emblem-awakening---rogues-and-redeemers-3,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - The Wellspring of Truth,3DS,11-Apr-13,7,/game/3ds/fire-emblem-awakening---the-wellspring-of-truth,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - Death's Embrace,3DS,11-Apr-13,,/game/3ds/fire-emblem-awakening---deaths-embrace,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - Rogues and Redeemers 2,3DS,4-Apr-13,,/game/3ds/fire-emblem-awakening---rogues-and-redeemers-2,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
73,HarmoKnight,3DS,28-Mar-13,7.5,/game/3ds/harmoknight,E,['Game Freak'],"['Action', 'Miscellaneous', 'Rhythm', 'Music', 'Music']"
,Fire Emblem: Awakening - Ghost of Blade,3DS,28-Mar-13,,/game/3ds/fire-emblem-awakening---ghost-of-blade,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - Rogues and Redeemers 1,3DS,28-Mar-13,,/game/3ds/fire-emblem-awakening---rogues-and-redeemers-1,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - Smash Brethren 3,3DS,28-Mar-13,,/game/3ds/fire-emblem-awakening---smash-brethren-3,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
86,Luigi's Mansion: Dark Moon,3DS,24-Mar-13,8.4,/game/3ds/luigis-mansion-dark-moon,E,['Next Level Games'],"['Action Adventure', 'Fantasy', 'General', 'Fantasy']"
59,Pokemon Mystery Dungeon: Gates to Infinity,3DS,24-Mar-13,6.3,/game/3ds/pokemon-mystery-dungeon-gates-to-infinity,E,"['Nintendo', ' Spike Chunsoft']","['General', 'Role-Playing', 'Console-style RPG', 'Console-style RPG', 'Roguelike']"
,Fire Emblem: Awakening - Smash Brethren 2,3DS,21-Mar-13,,/game/3ds/fire-emblem-awakening---smash-brethren-2,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
80,LEGO City Undercover,WIIU,18-Mar-13,8.3,/game/wii-u/lego-city-undercover,E10+,['TT Games'],"['Action Adventure', 'Fantasy', 'General', 'Fantasy', 'Open-World']"
,Fire Emblem: Awakening - Smash Brethren 1,3DS,14-Mar-13,,/game/3ds/fire-emblem-awakening---smash-brethren-1,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - Lost Bloodlines 3,3DS,14-Mar-13,,/game/3ds/fire-emblem-awakening---lost-bloodlines-3,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - A Hard Miracle,3DS,13-Mar-13,,/game/3ds/fire-emblem-awakening---a-hard-miracle,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
62,Kersploosh!,3DS,7-Mar-13,7,/game/3ds/kersploosh!,E,['Poisoft'],"['Miscellaneous', 'General', 'General']"
,Fire Emblem: Awakening - Lost Bloodlines 2,3DS,7-Mar-13,,/game/3ds/fire-emblem-awakening---lost-bloodlines-2,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - Infinite Regalia,3DS,7-Mar-13,,/game/3ds/fire-emblem-awakening---infinite-regalia,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - EXPonential Growth,3DS,28-Feb-13,,/game/3ds/fire-emblem-awakening---exponential-growth,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - Irreconcilable Paths,3DS,28-Feb-13,,/game/3ds/fire-emblem-awakening---irreconcilable-paths,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - Lost Bloodlines 1,3DS,21-Feb-13,,/game/3ds/fire-emblem-awakening---lost-bloodlines-1,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Wii Street U,WIIU,14-Feb-13,5.9,/game/wii-u/wii-street-u,,['Nintendo'],"['Miscellaneous', 'General', 'Application']"
,Fire Emblem: Awakening - Champions of Yore 3,3DS,14-Feb-13,,/game/3ds/fire-emblem-awakening---champions-of-yore-3,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - The Golden Gaffe,3DS,14-Feb-13,,/game/3ds/fire-emblem-awakening---the-golden-gaffe,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
,Fire Emblem: Awakening - The Dead King's Lament,3DS,14-Feb-13,,/game/3ds/fire-emblem-awakening---the-dead-kings-lament,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
69,Brain Age: Concentration Training,3DS,10-Feb-13,7.3,/game/3ds/brain-age-concentration-training,E,['Nintendo'],"['Edutainment', 'Miscellaneous', 'Edutainment']"
,Fire Emblem: Awakening - Champions of Yore 2,3DS,7-Feb-13,,/game/3ds/fire-emblem-awakening---champions-of-yore-2,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
92,Fire Emblem: Awakening,3DS,4-Feb-13,9,/game/3ds/fire-emblem-awakening,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy', 'Fantasy', 'Tactics']"
